...1,xponent_id,sample_type,well_id,well_row,well_column,assay,dilution_factor,conc_units,standard_expected_concentration,bead_count,median_mfi,avg_median_mfi,pct_cv_median_mfi,net_mfi,avg_net_mfi,calc_conc,avg_conc,conc_pct_cv,pct_recovery,Control1_control_expected_concentration,Control2_control_expected_concentration,Control1_control_range_low,Control2_control_range_low,Control1_control_range_high,Control2_control_range_high,calc_conc_truncated,avg_conc_truncated,calc_conc_standards_min,calc_conc_standards_max,calc_conc_min_truncated,calc_conc_max_truncated,avg_conc_standards_min,avg_conc_standards_max,avg_conc_min_truncated,avg_conc_max_truncated,conc_pct_cv_truncated,kit_lot,instrument_serial,computer_name,run_date,file_name,xponent_comments,FN_comments,panel
38028,Beta Std2,sample,C3,C,3,CXCL8,1,pg/mL,NA,43,22389,23466.33333333333,3.287175060684008,23385.91666666663,23385.9166666667,671.931171994184,719.345126608609,4.74931651804699,NA,NA,NA,NA,NA,NA,NA,671.931171994184,719.345126608609,1.91084128716437,2976.69817178413,FALSE,FALSE,2.39980429093716,2451.2275860469,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38040,Beta Std2,sample,C3,C,3,FLT3LG,1,pg/mL,NA,58,12482.5,14480.25,12.223276402053438,14431.5,14431.5,1077.4206349966,1238.08864548133,11.4981731284026,NA,NA,NA,NA,NA,NA,NA,1077.4206349966,1238.08864548133,3.45148410298465,6404.45439491454,FALSE,FALSE,5.64575891478655,5956.12498444001,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38052,Beta Std2,sample,C3,C,3,IL1R2,1,pg/mL,NA,54,15262.5,15381.916666666666,1.6834595027713686,15325.249999999965,15325.25,8084.20901300015,8179.37594755264,2.4724752368833,NA,NA,NA,NA,NA,NA,NA,8084.20901300015,8179.37594755264,25.2166816494703,39208.8202340421,FALSE,FALSE,28.6117541569404,30172.1137869303,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38077,Beta Std2,sample,C4,C,4,MUC16,1,U/mL,NA,50,14339.5,15082.583333333334,4.007110268016527,15190.9,15037.5833333333,4628.307775687,4891.38669869242,4.37627364880062,NA,NA,NA,NA,NA,NA,NA,4628.307775687,4891.38669869242,14.1727244307591,17826.4881970584,FALSE,FALSE,15.8110517129787,16088.1825736023,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38100,Beta Std3,sample,E3,E,3,CXCL8,1,pg/mL,NA,43,7592,6994.916666666667,6.376001774896959,6914.499999999997,6914.5,179.268618966453,163.747358220575,7.05114872425824,NA,NA,NA,NA,NA,NA,NA,179.268618966453,163.747358220575,1.91084128716437,2976.69817178413,FALSE,FALSE,2.39980429093716,2451.2275860469,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38112,Beta Std3,sample,E3,E,3,FLT3LG,1,pg/mL,NA,50,2712.5,2598.5,17.874999494450737,2549.75,2549.75,254.120159974988,243.665298676246,17.1372233391259,NA,NA,NA,NA,NA,NA,NA,254.120159974988,243.665298676246,3.45148410298465,6404.45439491454,FALSE,FALSE,5.64575891478655,5956.12498444001,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38124,Beta Std3,sample,E3,E,3,IL1R2,1,pg/mL,NA,50,5081.5,4895.25,4.216214132125106,4787.70833333333,4838.58333333333,2103.96153619287,2020.17658847915,4.60790688099741,NA,NA,NA,NA,NA,NA,NA,2103.96153619287,2020.17658847915,25.2166816494703,39208.8202340421,FALSE,FALSE,28.6117541569404,30172.1137869303,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38148,Beta Std3,sample,E3,E,3,MUC16,1,U/mL,NA,49,4185,4095.6666666666665,3.899386558769464,4085.4,4050.66666666667,1294.39431349793,1266.3655422979,3.95882922942396,NA,NA,NA,NA,NA,NA,NA,1294.39431349793,1266.3655422979,14.1727244307591,17826.4881970584,FALSE,FALSE,15.8110517129787,16088.1825736023,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38172,Beta Std4,sample,G3,G,3,CXCL8,1,pg/mL,NA,41,1561,1829.1666666666667,8.119687288429542,1748.7499999999968,1748.75,32.4939446303361,38.5452389709099,8.70125376378464,NA,NA,NA,NA,NA,NA,NA,32.4939446303361,38.5452389709099,1.91084128716437,2976.69817178413,FALSE,FALSE,2.39980429093716,2451.2275860469,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38184,Beta Std4,sample,G3,G,3,FLT3LG,1,pg/mL,NA,58,520,710.5833333333334,15.192225673550356,661.8333333333334,661.833333333333,48.8316153527624,67.7589447285856,15.7692708643744,NA,NA,NA,NA,NA,NA,NA,48.8316153527624,67.7589447285856,3.45148410298465,6404.45439491454,FALSE,FALSE,5.64575891478655,5956.12498444001,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38196,Beta Std4,sample,G3,G,3,IL1R2,1,pg/mL,NA,46,1380,1320.5,3.38695293647805,1279.33333333333,1263.83333333333,529.780727903914,505.83555377049,3.55625713885033,NA,NA,NA,NA,NA,NA,NA,529.780727903914,505.83555377049,25.2166816494703,39208.8202340421,FALSE,FALSE,28.6117541569404,30172.1137869303,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38220,Beta Std4,sample,G3,G,3,MUC16,1,U/mL,NA,36,1054.5,1014.75,4.718795206177254,969.75,969.75,316.521238106969,304.142039579936,4.90305432332533,NA,NA,NA,NA,NA,NA,NA,316.521238106969,304.142039579936,14.1727244307591,17826.4881970584,FALSE,FALSE,15.8110517129787,16088.1825736023,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38244,Beta Std5,sample,I3,I,3,CXCL8,1,pg/mL,NA,52,559.5,502.75,10.543660681103477,422.333333333333,422.333333333333,10.3822868147906,9.15832172778744,12.4683502291955,NA,NA,NA,NA,NA,NA,NA,10.3822868147906,9.15832172778744,1.91084128716437,2976.69817178413,FALSE,FALSE,2.39980429093716,2451.2275860469,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;6 missing calc_conc values;;;6 missing calc_conc values,panel_1
38256,Beta Std5,sample,I3,I,3,FLT3LG,1,pg/mL,NA,62,237.5,202.5,13.918569110086176,153.75,153.75,19.5686601181584,15.7596769821927,19.6061084042264,NA,NA,NA,NA,NA,NA,NA,19.5686601181584,15.7596769821927,3.45148410298465,6404.45439491454,FALSE,FALSE,5.64575891478655,5956.12498444001,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38268,Beta Std5,sample,I3,I,3,IL1R2,1,pg/mL,NA,61,416,376.1666666666667,5.742176602685791,319.49999999999966,319.5,144.397950989987,128.524650603612,6.69740667562881,NA,NA,NA,NA,NA,NA,NA,144.397950989987,128.524650603612,25.2166816494703,39208.8202340421,FALSE,FALSE,28.6117541569404,30172.1137869303,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38292,Beta Std5,sample,I3,I,3,MUC16,1,U/mL,NA,55,290,279.4166666666667,3.029218029090304,234.41666666666666,234.416666666667,78.4024668719716,75.1042777351028,3.51215017905267,NA,NA,NA,NA,NA,NA,NA,78.4024668719716,75.1042777351028,14.1727244307591,17826.4881970584,FALSE,FALSE,15.8110517129787,16088.1825736023,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38316,Beta Std6,sample,K3,K,3,CXCL8,1,pg/mL,NA,45,202,184.41666666666663,5.012272658388027,103.99999999999982,104,2.74680295683048,2.37868450721658,8.13365212135857,NA,NA,NA,NA,NA,NA,NA,2.74680295683048,2.39980429093716,1.91084128716437,2976.69817178413,FALSE,FALSE,2.39980429093716,2451.2275860469,TRUE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;avg_conc truncated  at standard min;,panel_1
38328,Beta Std6,sample,K3,K,3,FLT3LG,1,pg/mL,NA,43,92,92,5.7207379856264184,43.25,43.25,3.20790280040075,3.20400154041872,20.1068386431374,NA,NA,NA,NA,NA,NA,NA,3.45148410298465,5.64575891478655,3.45148410298465,6404.45439491454,TRUE,FALSE,5.64575891478655,5956.12498444001,TRUE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,Extrapolated,;;calc_conc truncated  at standard min;;;avg_conc truncated  at standard min;,panel_1
38340,Beta Std6,sample,K3,K,3,IL1R2,1,pg/mL,NA,45,131,130.41666666666666,3.3459495109485102,73.74999999999997,73.75,30.4605037087208,30.2249840281233,5.81973847165109,NA,NA,NA,NA,NA,NA,NA,30.4605037087208,30.2249840281233,25.2166816494703,39208.8202340421,FALSE,FALSE,28.6117541569404,30172.1137869303,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,Extrapolated,;;;;;;,panel_1
38364,Beta Std6,sample,K3,K,3,MUC16,1,U/mL,NA,36,110,102.41666666666669,6.625289824514982,58.7,57.4166666666667,22.2852967922846,19.919367031279,10.627874735957,NA,NA,NA,NA,NA,NA,NA,22.2852967922846,19.919367031279,14.1727244307591,17826.4881970584,FALSE,FALSE,15.8110517129787,16088.1825736023,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38388,Blank,blank,O1,O,1,CXCL8,1,pg/mL,NA,49,90,81.5,7.341484810626548,1.08333333333333,1.08333333333333,0.429601301640434,0.259240591409739,46.1764656314924,NA,NA,NA,NA,NA,NA,NA,1.91084128716437,2.39980429093716,1.91084128716437,2976.69817178413,TRUE,FALSE,2.39980429093716,2451.2275860469,TRUE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,Extrapolated,;;calc_conc truncated  at standard min;;;avg_conc truncated  at standard min;,panel_1
38400,Blank,blank,O1,O,1,FLT3LG,1,pg/mL,NA,48,49.5,47.583333333333336,5.7329775911288055,-1.1666666666666667,-1.16666666666667,5.29296875,5.29296875,0,NA,NA,NA,NA,NA,NA,NA,5.29296875,5.64575891478655,3.45148410298465,6404.45439491454,FALSE,FALSE,5.64575891478655,5956.12498444001,TRUE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;avg_conc truncated  at standard min;,panel_1
38412,Blank,blank,O1,O,1,IL1R2,1,pg/mL,NA,47,54,55.25,7.966885457764257,-1.4166666666666614,-1.41666666666666,28.212890625,28.212890625,NA,NA,NA,NA,NA,NA,NA,NA,28.212890625,NA,25.2166816494703,39208.8202340421,FALSE,FALSE,28.6117541569404,30172.1137869303,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38436,Blank,blank,O1,O,1,MUC16,1,U/mL,NA,52,42.5,44.25,4.833728731346311,-0.75,-0.75,1.21230650491564,1.75945777522622,38.0060447056178,NA,NA,NA,NA,NA,NA,NA,14.1727244307591,15.8110517129787,14.1727244307591,17826.4881970584,TRUE,FALSE,15.8110517129787,16088.1825736023,TRUE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,Extrapolated,;;calc_conc truncated  at standard min;;;avg_conc truncated  at standard min;,panel_1
38456,CEA1,sample,B5,B,5,CXCL8,2,pg/mL,NA,53,325,366.75,10.893823449746682,286.333333333333,286.333333333333,10.6949402785566,12.4773750712661,13.6874566525489,NA,NA,NA,NA,NA,NA,NA,10.6949402785566,12.4773750712661,1.91084128716437,2976.69817178413,FALSE,FALSE,2.39980429093716,2451.2275860469,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38464,CEA1,sample,B5,B,5,FLT3LG,2,pg/mL,NA,63,635,643.375,13.37956119164239,594.625,594.625,120.670671023486,122.269351106289,13.99106896291,NA,NA,NA,NA,NA,NA,NA,120.670671023486,122.269351106289,3.45148410298465,6404.45439491454,FALSE,FALSE,5.64575891478655,5956.12498444001,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38472,CEA1,sample,B5,B,5,IL1R2,2,pg/mL,NA,52,7319.5,7312.125,1.9562963011407408,7255.45833333333,7255.45833333333,6332.49544864221,6325.49816720609,2.25628930932247,NA,NA,NA,NA,NA,NA,NA,6332.49544864221,6325.49816720609,25.2166816494703,39208.8202340421,FALSE,FALSE,28.6117541569404,30172.1137869303,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38488,CEA1,sample,B5,B,5,MUC16,2,U/mL,NA,59,104,90.25,10.642311751965956,45.25,45.25,40.8268725681768,32.245977512627,18.5884618053783,NA,NA,NA,NA,NA,NA,NA,40.8268725681768,32.245977512627,14.1727244307591,17826.4881970584,FALSE,FALSE,15.8110517129787,16088.1825736023,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38504,CEA2,sample,D5,D,5,CXCL8,2,pg/mL,NA,43,375,375.5,4.224768409868015,295.083333333333,295.083333333333,12.8279007255246,12.8495880238445,5.27908853398713,NA,NA,NA,NA,NA,NA,NA,12.8279007255246,12.8495880238445,1.91084128716437,2976.69817178413,FALSE,FALSE,2.39980429093716,2451.2275860469,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38512,CEA2,sample,D5,D,5,FLT3LG,2,pg/mL,NA,58,591,599,9.26205776739913,550.25,550.25,111.907837868112,113.476436870465,9.74117883308125,NA,NA,NA,NA,NA,NA,NA,111.907837868112,113.476436870465,3.45148410298465,6404.45439491454,FALSE,FALSE,5.64575891478655,5956.12498444001,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38520,CEA2,sample,D5,D,5,IL1R2,2,pg/mL,NA,51,7670,7306.75,3.377754433771279,7250.08333333333,7250.08333333333,6684.40230609544,6320.83732928604,3.90653457270252,NA,NA,NA,NA,NA,NA,NA,6684.40230609544,6320.83732928604,25.2166816494703,39208.8202340421,FALSE,FALSE,28.6117541569404,30172.1137869303,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38536,CEA2,sample,D5,D,5,MUC16,2,U/mL,NA,43,99,90.25,9.363809665069043,45.25,45.25,37.7068770510372,32.2460380585576,16.3567514373303,NA,NA,NA,NA,NA,NA,NA,37.7068770510372,32.2460380585576,14.1727244307591,17826.4881970584,FALSE,FALSE,15.8110517129787,16088.1825736023,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38552,CEA3,sample,F5,F,5,CXCL8,2,pg/mL,NA,48,70.5,83,10.21139127316556,2.5833333333333304,2.58333333333333,0.0836151208806519,0.579658481588753,58.0503097969458,NA,NA,NA,NA,NA,NA,NA,1.91084128716437,2.39980429093716,1.91084128716437,2976.69817178413,TRUE,FALSE,2.39980429093716,2451.2275860469,TRUE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,Extrapolated,;;calc_conc truncated  at standard min;;;avg_conc truncated  at standard min;,panel_1
38560,CEA3,sample,F5,F,5,FLT3LG,2,pg/mL,NA,49,51,49.5,3.499092540543188,0.75,0.75,5.29296875,5.29296875,0,NA,NA,NA,NA,NA,NA,NA,3.45148410298465,5.64575891478655,3.45148410298465,6404.45439491454,TRUE,FALSE,5.64575891478655,5956.12498444001,TRUE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;calc_conc truncated  at standard min;;;avg_conc truncated  at standard min;,panel_1
38568,CEA3,sample,F5,F,5,IL1R2,2,pg/mL,NA,43,56,55.75,2.257050653294692,-0.916666666666663,-0.916666666666664,28.212890625,28.212890625,NA,NA,NA,NA,NA,NA,NA,NA,25.2166816494703,NA,25.2166816494703,39208.8202340421,TRUE,FALSE,28.6117541569404,30172.1137869303,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;calc_conc truncated  at standard min;;;;,panel_1
38584,CEA3,sample,F5,F,5,MUC16,2,U/mL,NA,53,48,49.125,6.971576789833592,4.125,4.125,5.86347447662301,6.56639137054922,32.5940258672124,NA,NA,NA,NA,NA,NA,NA,14.1727244307591,15.8110517129787,14.1727244307591,17826.4881970584,TRUE,FALSE,15.8110517129787,16088.1825736023,TRUE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,Extrapolated,;;calc_conc truncated  at standard min;;;avg_conc truncated  at standard min;,panel_1
38600,CRCP1QC1,sample,B3,B,3,CXCL8,2,pg/mL,NA,57,22734,22501.125,0.8412236421121022,22420.7083333333,22420.7083333333,1373.50027890942,1353.49587108894,1.19906809444453,NA,NA,NA,NA,NA,NA,NA,1373.50027890942,1353.49587108894,1.91084128716437,2976.69817178413,FALSE,FALSE,2.39980429093716,2451.2275860469,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38608,CRCP1QC1,sample,B3,B,3,FLT3LG,2,pg/mL,NA,55,13152,15271.25,14.318584498696191,14207.583333333334,15222.5,2263.21207853605,2602.72625257212,13.4100928310467,NA,NA,NA,NA,NA,NA,NA,2263.21207853605,2602.72625257212,3.45148410298465,6404.45439491454,FALSE,FALSE,5.64575891478655,5956.12498444001,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38616,CRCP1QC1,sample,B3,B,3,IL1R2,2,pg/mL,NA,37,14097,14340,2.553317227985336,14283.3333333333,14283.3333333333,14418.1192288005,14776.8032168602,3.6637223752717,NA,NA,NA,NA,NA,NA,NA,14418.1192288005,14776.8032168602,25.2166816494703,39208.8202340421,FALSE,FALSE,28.6117541569404,30172.1137869303,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38632,CRCP1QC1,sample,B3,B,3,MUC16,2,U/mL,NA,40,22320,22066.75,1.9633089748563508,22021.75,22021.75,15356.0761158297,15144.4839705298,2.38617668412483,NA,NA,NA,NA,NA,NA,NA,15356.0761158297,15144.4839705298,14.1727244307591,17826.4881970584,FALSE,FALSE,15.8110517129787,16088.1825736023,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38648,CRCP1QC2,sample,D3,D,3,CXCL8,2,pg/mL,NA,60,3416,3786.875,7.852951416993668,3706.45833333333,3706.45833333333,150.457178896488,168.087597873552,8.42673033058982,NA,NA,NA,NA,NA,NA,NA,150.457178896488,168.087597873552,1.91084128716437,2976.69817178413,FALSE,FALSE,2.39980429093716,2451.2275860469,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38656,CRCP1QC2,sample,D3,D,3,FLT3LG,2,pg/mL,NA,57,4458,4500,14.25330804141469,4451.25,4451.25,815.977840639777,822.88367909231,13.481384640227,NA,NA,NA,NA,NA,NA,NA,815.977840639777,822.88367909231,3.45148410298465,6404.45439491454,FALSE,FALSE,5.64575891478655,5956.12498444001,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38664,CRCP1QC2,sample,D3,D,3,IL1R2,2,pg/mL,NA,54,4662,4476.125,2.950169092734117,4453.499999999997,4419.45833333333,3830.79603323663,3665.81903546844,3.1957907544458,NA,NA,NA,NA,NA,NA,NA,3830.79603323663,3665.81903546844,25.2166816494703,39208.8202340421,FALSE,FALSE,28.6117541569404,30172.1137869303,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38680,CRCP1QC2,sample,D3,D,3,MUC16,2,U/mL,NA,57,1666,1555.125,4.77294780388288,1522.1666666666667,1510.125,1014.0039663506,944.913812729235,4.89487931523797,NA,NA,NA,NA,NA,NA,NA,1014.0039663506,944.913812729235,14.1727244307591,17826.4881970584,FALSE,FALSE,15.8110517129787,16088.1825736023,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38696,CRCP1QC3,sample,F3,F,3,CXCL8,2,pg/mL,NA,56,448,447.25,3.729642776436507,366.833333333333,366.833333333333,15.9568242532179,15.9248950876274,4.49932069103202,NA,NA,NA,NA,NA,NA,NA,15.9568242532179,15.9248950876274,1.91084128716437,2976.69817178413,FALSE,FALSE,2.39980429093716,2451.2275860469,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38704,CRCP1QC3,sample,F3,F,3,FLT3LG,2,pg/mL,NA,62,518.5,560.125,19.845316075367105,511.375,511.375,97.3607753941771,105.610706071099,21.0227041275997,NA,NA,NA,NA,NA,NA,NA,97.3607753941771,105.610706071099,3.45148410298465,6404.45439491454,FALSE,FALSE,5.64575891478655,5956.12498444001,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38712,CRCP1QC3,sample,F3,F,3,IL1R2,2,pg/mL,NA,56,696.5,675.375,2.349209716821877,624.4999999999997,618.708333333333,512.250490260937,495.414642923851,2.55226563093863,NA,NA,NA,NA,NA,NA,NA,512.250490260937,495.414642923851,25.2166816494703,39208.8202340421,FALSE,FALSE,28.6117541569404,30172.1137869303,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38728,CRCP1QC3,sample,F3,F,3,MUC16,2,U/mL,NA,44,338.5,340.125,4.605693545432831,286.75,295.125,187.031032897502,188.043549168523,5.19134451320103,NA,NA,NA,NA,NA,NA,NA,187.031032897502,188.043549168523,14.1727244307591,17826.4881970584,FALSE,FALSE,15.8110517129787,16088.1825736023,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38745,CRCP2QC1,sample,H4,H,4,CXCL8,2,pg/mL,NA,58,1104.5,1121,11.801246660593874,959.0833333333316,1040.58333333333,44.6319403639356,45.3723920302973,12.9204935641642,NA,NA,NA,NA,NA,NA,NA,44.6319403639356,45.3723920302973,1.91084128716437,2976.69817178413,FALSE,FALSE,2.39980429093716,2451.2275860469,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;;;;,panel_1
38752,CRCP2QC1,sample,H3,H,3,FLT3LG,2,pg/mL,NA,46,62.5,59.75,3.093594562457299,11,11,5.29296875,5.29296875,0,NA,NA,NA,NA,NA,NA,NA,3.45148410298465,5.64575891478655,3.45148410298465,6404.45439491454,TRUE,FALSE,5.64575891478655,5956.12498444001,TRUE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;calc_conc truncated  at standard min;;;avg_conc truncated  at standard min;,panel_1
38760,CRCP2QC1,sample,H3,H,3,IL1R2,2,pg/mL,NA,48,65,57.875,10.613230647297556,0.5000000000000051,1.20833333333334,7.33402697192251,7.33402697192251,NA,NA,NA,NA,NA,NA,NA,NA,25.2166816494703,NA,25.2166816494703,39208.8202340421,TRUE,FALSE,28.6117541569404,30172.1137869303,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,Extrapolated,;;calc_conc truncated  at standard min;;;;,panel_1
38776,CRCP2QC1,sample,H3,H,3,MUC16,2,U/mL,NA,48,47.5,46.875,4.1196907471134105,1.5,1.875,5.5509468344094,5.1601636558223,23.3964054729758,NA,NA,NA,NA,NA,NA,NA,14.1727244307591,15.8110517129787,14.1727244307591,17826.4881970584,TRUE,FALSE,15.8110517129787,16088.1825736023,TRUE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,Extrapolated,;;calc_conc truncated  at standard min;;;avg_conc truncated  at standard min;,panel_1
38792,CRCP2QC2,sample,J3,J,3,CXCL8,2,pg/mL,NA,55,204,227.5,8.2038198852275,149.24999999999966,147.083333333333,5.57751774062158,6.56618260480788,11.9634866455457,NA,NA,NA,NA,NA,NA,NA,5.57751774062158,6.56618260480788,1.91084128716437,2976.69817178413,FALSE,FALSE,2.39980429093716,2451.2275860469,FALSE,FALSE,5.4943116133673575,NA,NA,NA,NA,20220329_GammaLot_QC_Panel1_Plate5_20220330_164222.csv,NA,;;;6 missing calc_conc values;;;6 missing calc_conc values,panel_1
