assay,xponent_id,net_mfi,sample_type,standard_expected_concentration,units,bead_count,file_name
WFDC2,RC15,291.083333333333,sample,NA,NA,61,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,RC15,251.083333333333,sample,NA,NA,61,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,RC15,9466.83333333333,sample,NA,NA,39,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,RC15,9851.83333333333,sample,NA,NA,39,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,RC15,9111.83333333333,sample,NA,NA,52,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,RC15,9449.83333333333,sample,NA,NA,54,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,RC15,46.4166666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,RC15,57.4166666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,RC15,75.4166666666667,sample,NA,NA,47,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,RC15,57.4166666666667,sample,NA,NA,40,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,RC16,193,sample,NA,NA,40,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,RC16,192,sample,NA,NA,37,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,RC16,207,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,RC16,207,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,RC16,7999.41666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,RC16,9081.41666666667,sample,NA,NA,43,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,RC16,8062.91666666667,sample,NA,NA,40,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,RC16,8564.41666666667,sample,NA,NA,45,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,RC16,15.4166666666667,sample,NA,NA,58,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,RC16,22.4166666666667,sample,NA,NA,37,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,RC16,17.4166666666667,sample,NA,NA,58,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,RC16,23.4166666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,RC16,442.666666666667,sample,NA,NA,47,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,RC16,387.666666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,RC16,383.666666666667,sample,NA,NA,60,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,RC16,439.666666666667,sample,NA,NA,43,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,RC16,1632.41666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,RC16,1904.41666666667,sample,NA,NA,51,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,RC16,1522.41666666667,sample,NA,NA,57,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,RC16,1461.91666666667,sample,NA,NA,44,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,RC16,130.583333333333,sample,NA,NA,40,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,RC16,132.583333333333,sample,NA,NA,44,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,RC16,122.083333333333,sample,NA,NA,69,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,RC16,135.083333333333,sample,NA,NA,53,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,RC16,8065.83333333333,sample,NA,NA,55,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,RC16,8286.83333333333,sample,NA,NA,37,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,RC16,8089.33333333333,sample,NA,NA,54,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,RC16,8103.33333333333,sample,NA,NA,36,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,RC16,59.4166666666667,sample,NA,NA,36,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,RC16,84.4166666666667,sample,NA,NA,42,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,RC16,82.9166666666667,sample,NA,NA,56,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,RC16,73.4166666666667,sample,NA,NA,42,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,RC9,605,sample,NA,NA,43,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,RC9,570,sample,NA,NA,39,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,RC9,604,sample,NA,NA,38,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,RC9,581,sample,NA,NA,49,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,RC9,13285.9166666667,sample,NA,NA,44,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,RC9,14940.4166666667,sample,NA,NA,49,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,RC9,12724.4166666667,sample,NA,NA,39,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,RC9,12638.4166666667,sample,NA,NA,43,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,RC9,31.4166666666667,sample,NA,NA,52,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,RC9,20.4166666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,RC9,31.4166666666667,sample,NA,NA,40,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,RC9,37.4166666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,RC9,984.166666666667,sample,NA,NA,46,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,RC9,848.666666666667,sample,NA,NA,45,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,RC9,1017.66666666667,sample,NA,NA,45,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,RC9,982.666666666667,sample,NA,NA,48,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,RC9,2986.41666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,RC9,3217.91666666667,sample,NA,NA,58,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,RC9,2956.41666666667,sample,NA,NA,41,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,RC9,2818.41666666667,sample,NA,NA,49,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,RC9,377.583333333333,sample,NA,NA,46,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,RC9,355.583333333333,sample,NA,NA,38,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,RC9,396.083333333333,sample,NA,NA,44,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,RC9,354.083333333333,sample,NA,NA,43,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,RC9,11135.3333333333,sample,NA,NA,52,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,RC9,10965.3333333333,sample,NA,NA,40,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,RC9,10717.8333333333,sample,NA,NA,43,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,RC9,10218.8333333333,sample,NA,NA,57,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,RC9,65.4166666666667,sample,NA,NA,39,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,RC9,64.4166666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,RC9,63.4166666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,RC9,71.9166666666667,sample,NA,NA,58,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-1,3501,sample,NA,NA,38,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-1,3287,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-1,3445.5,sample,NA,NA,40,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-1,3299,sample,NA,NA,43,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-1,12757.4166666667,sample,NA,NA,43,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-1,13798.4166666667,sample,NA,NA,46,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-1,13881.4166666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-1,13304.4166666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-1,13488.4166666667,sample,NA,NA,48,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-1,14509.4166666667,sample,NA,NA,43,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-1,13871.4166666667,sample,NA,NA,52,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-1,14099.4166666667,sample,NA,NA,36,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-1,1673.16666666667,sample,NA,NA,54,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-1,1592.66666666667,sample,NA,NA,54,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-1,1515.66666666667,sample,NA,NA,47,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-1,1527.66666666667,sample,NA,NA,39,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-1,2416.91666666667,sample,NA,NA,46,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-1,2244.41666666667,sample,NA,NA,55,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-1,2180.41666666667,sample,NA,NA,45,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-1,2393.41666666667,sample,NA,NA,39,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-1,12819.5833333333,sample,NA,NA,56,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-1,12730.0833333333,sample,NA,NA,77,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-1,12364.5833333333,sample,NA,NA,46,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-1,11794.0833333333,sample,NA,NA,39,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-1,10886.8333333333,sample,NA,NA,55,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-1,10721.3333333333,sample,NA,NA,60,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-1,10559.8333333333,sample,NA,NA,45,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-1,10188.3333333333,sample,NA,NA,48,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-1,76.4166666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-1,78.9166666666667,sample,NA,NA,44,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-1,79.4166666666667,sample,NA,NA,46,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-1,100.416666666667,sample,NA,NA,38,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-2,870,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-2,875,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-2,861,sample,NA,NA,39,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-2,794,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-2,12345.4166666667,sample,NA,NA,41,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-2,12021.4166666667,sample,NA,NA,38,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-2,11623.4166666667,sample,NA,NA,57,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-2,11305.4166666667,sample,NA,NA,45,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-2,2174.41666666667,sample,NA,NA,45,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-2,2174.91666666667,sample,NA,NA,38,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-2,2132.41666666667,sample,NA,NA,36,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-2,2265.41666666667,sample,NA,NA,51,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-2,1341.66666666667,sample,NA,NA,50,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-2,1220.66666666667,sample,NA,NA,49,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-2,1370.66666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-2,1284.16666666667,sample,NA,NA,62,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-2,1661.41666666667,sample,NA,NA,37,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-2,1481.41666666667,sample,NA,NA,38,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-2,1586.41666666667,sample,NA,NA,44,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-2,1556.41666666667,sample,NA,NA,56,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-2,1263.08333333333,sample,NA,NA,37,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-2,1168.08333333333,sample,NA,NA,39,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-2,1150.08333333333,sample,NA,NA,41,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-2,1188.58333333333,sample,NA,NA,56,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-2,8760.83333333333,sample,NA,NA,51,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-2,8580.83333333333,sample,NA,NA,47,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-2,9013.83333333333,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-2,8524.33333333333,sample,NA,NA,54,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-2,58.4166666666667,sample,NA,NA,36,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-2,43.4166666666667,sample,NA,NA,42,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-2,48.9166666666667,sample,NA,NA,40,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-2,49.9166666666667,sample,NA,NA,38,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-3,244,sample,NA,NA,39,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-3,247,sample,NA,NA,40,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-3,245,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-3,270,sample,NA,NA,37,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-3,19708.4166666667,sample,NA,NA,52,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-3,18793.4166666667,sample,NA,NA,43,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-3,17775.4166666667,sample,NA,NA,52,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-3,17947.4166666667,sample,NA,NA,45,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-3,37.9166666666667,sample,NA,NA,42,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-3,55.9166666666667,sample,NA,NA,40,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-3,37.4166666666667,sample,NA,NA,51,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-3,37.9166666666667,sample,NA,NA,40,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-3,838.666666666667,sample,NA,NA,47,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-3,819.666666666667,sample,NA,NA,47,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-3,802.666666666667,sample,NA,NA,55,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-3,739.666666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-3,2536.41666666667,sample,NA,NA,45,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-3,2492.41666666667,sample,NA,NA,43,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-3,2646.41666666667,sample,NA,NA,49,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-3,2569.41666666667,sample,NA,NA,51,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-3,231.083333333333,sample,NA,NA,56,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-3,231.083333333333,sample,NA,NA,45,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-3,260.083333333333,sample,NA,NA,60,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-3,229.083333333333,sample,NA,NA,47,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-3,8418.83333333333,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-3,8247.33333333333,sample,NA,NA,42,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-3,8362.83333333333,sample,NA,NA,47,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-3,8225.33333333333,sample,NA,NA,42,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-3,43.4166666666667,sample,NA,NA,49,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-3,52.4166666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-3,59.4166666666667,sample,NA,NA,37,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-3,39.4166666666667,sample,NA,NA,37,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-4,265,sample,NA,NA,42,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-4,293,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-4,304.5,sample,NA,NA,40,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Ref Samp - RDS-4,273,sample,NA,NA,45,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-4,15796.4166666667,sample,NA,NA,37,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-4,15688.4166666667,sample,NA,NA,52,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-4,15365.4166666667,sample,NA,NA,51,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Ref Samp - RDS-4,15932.4166666667,sample,NA,NA,42,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-4,58.4166666666667,sample,NA,NA,42,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-4,60.4166666666667,sample,NA,NA,51,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-4,62.4166666666667,sample,NA,NA,39,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
MIF,Ref Samp - RDS-4,55.4166666666667,sample,NA,NA,45,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-4,1471.66666666667,sample,NA,NA,39,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-4,1496.66666666667,sample,NA,NA,58,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-4,1381.66666666667,sample,NA,NA,46,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
THBS2,Ref Samp - RDS-4,1392.66666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-4,3148.41666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-4,3250.41666666667,sample,NA,NA,51,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-4,3096.41666666667,sample,NA,NA,45,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
TNC,Ref Samp - RDS-4,3073.41666666667,sample,NA,NA,48,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-4,413.583333333333,sample,NA,NA,40,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-4,362.583333333333,sample,NA,NA,58,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-4,443.083333333333,sample,NA,NA,54,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
WFDC2,Ref Samp - RDS-4,379.583333333333,sample,NA,NA,50,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-4,10610.8333333333,sample,NA,NA,37,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-4,10758.8333333333,sample,NA,NA,42,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-4,10502.3333333333,sample,NA,NA,42,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
cMET,Ref Samp - RDS-4,10716.3333333333,sample,NA,NA,46,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-4,51.4166666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-4,50.4166666666667,sample,NA,NA,51,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-4,61.4166666666667,sample,NA,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
uPAR,Ref Samp - RDS-4,44.4166666666667,sample,NA,NA,42,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Standard1,59406.5,sample,15440,NA,36,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Standard1,59601,sample,15440,NA,50,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Standard1,63123,sample,15440,NA,41,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Standard1,62208,sample,15440,NA,43,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Standard1,62688,sample,15440,NA,41,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
CEACAM5,Standard1,62254,sample,15440,NA,47,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Standard1,44064.4166666667,sample,14840,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Standard1,45665.9166666667,sample,14840,NA,58,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Standard1,46763.4166666667,sample,14840,NA,35,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
IL6R,Standard1,47769.4166666667,sample,14840,NA,48,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv
